message_id,conversation_id,user_id,timestamp,message_text,is_user_message,message_length
msg_0007067,conv_002289,user_00230,2025-10-03 11:08:16.481404,Can you help me with sync?,True,27
msg_0007068,conv_002289,system,2025-10-03 11:12:05.481404,I love the new update!,False,31
msg_0007069,conv_002290,user_00772,2025-07-19 19:27:45.481404,Can you help me with login?,True,36
msg_0007070,conv_002291,user_00212,2025-09-01 02:45:23.481404,When will billing be available?,True,27
msg_0007071,conv_002291,system,2025-09-01 03:06:48.481404,The performance has been slow recently.,False,27
msg_0007072,conv_002291,user_00212,2025-09-01 03:10:52.481404,I'm having trouble with messaging.,True,38
msg_0007073,conv_002291,system,2025-09-01 03:18:04.481404,I have a question about my account.,False,36
msg_0007074,conv_002291,user_00212,2025-09-01 03:20:38.481404,My subscription is not working.,True,32
msg_0007075,conv_002291,system,2025-09-01 03:23:12.481404,Is there a way to create report in the app?,False,25
msg_0007076,conv_002292,user_00041,2025-10-03 23:28:28.481404,When will reports be available?,True,35
msg_0007077,conv_002292,system,2025-10-03 23:35:26.481404,Is there a way to invite friends in the app?,False,39
msg_0007078,conv_002292,user_00041,2025-10-03 23:35:37.481404,Thank you for your help!,True,39
msg_0007079,conv_002292,system,2025-10-03 23:36:55.481404,I love the new update!,False,23
msg_0007080,conv_002292,user_00041,2025-10-03 23:37:35.481404,My subscription is not working.,True,26
msg_0007081,conv_002293,user_00027,2025-08-14 09:12:03.481404,Can you explain how to use dashboard?,True,25
msg_0007082,conv_002294,user_00456,2025-08-29 01:52:38.481404,Can you explain how to use messaging?,True,27
msg_0007083,conv_002294,system,2025-08-29 01:53:29.481404,I have a question about my account.,False,24
msg_0007084,conv_002294,user_00456,2025-08-29 01:57:36.481404,Is there documentation for search?,True,25
msg_0007085,conv_002294,system,2025-08-29 02:00:30.481404,I'm having trouble with dashboard.,False,25
msg_0007086,conv_002294,user_00456,2025-08-29 02:00:38.481404,Is there a way to export data in the app?,True,27
msg_0007087,conv_002295,user_00734,2025-09-16 01:58:04.481404,"Hello, I need help with reports.",True,37
msg_0007088,conv_002295,system,2025-09-16 02:01:32.481404,Is there a way to export data in the app?,False,24
msg_0007089,conv_002295,user_00734,2025-09-16 02:05:07.481404,Thank you for your help!,True,24
msg_0007090,conv_002295,system,2025-09-16 02:10:48.481404,Is there a way to change settings in the app?,False,25
msg_0007091,conv_002295,user_00734,2025-09-16 02:11:13.481404,I forgot my password.,True,35
msg_0007092,conv_002296,user_00089,2025-10-01 10:32:47.481404,Can you explain how to use messaging?,True,34
msg_0007093,conv_002296,system,2025-10-01 10:33:01.481404,The app is working great!,False,39
msg_0007094,conv_002296,user_00089,2025-10-01 10:33:58.481404,I have a question about my account.,True,30
msg_0007095,conv_002297,user_00992,2025-08-12 20:20:16.481404,How do I cancel my account?,True,31
msg_0007096,conv_002297,system,2025-08-12 20:22:05.481404,I'm having trouble with dashboard.,False,42
msg_0007097,conv_002297,user_00992,2025-08-12 20:26:42.481404,I love the new update!,True,27
msg_0007098,conv_002297,system,2025-08-12 20:27:37.481404,I'm having trouble with search.,False,31
msg_0007099,conv_002297,user_00992,2025-08-12 20:28:05.481404,I forgot my password.,True,24
msg_0007100,conv_002297,system,2025-08-12 20:30:41.481404,Thank you for your help!,False,37
msg_0007101,conv_002297,user_00992,2025-08-12 20:33:32.481404,The performance has been slow recently.,True,25
msg_0007102,conv_002298,user_00335,2025-07-24 17:20:43.481404,How do I cancel my account?,True,25
msg_0007103,conv_002298,system,2025-07-24 17:24:02.481404,Is there a way to invite friends in the app?,False,42
msg_0007104,conv_002298,user_00335,2025-07-24 17:28:29.481404,Is there a way to export data in the app?,True,31
msg_0007105,conv_002298,system,2025-07-24 17:31:36.481404,"Hello, I need help with billing.",False,36
msg_0007106,conv_002299,user_00526,2025-09-12 18:11:01.481404,I love the new update!,True,25
msg_0007107,conv_002299,system,2025-09-12 18:11:03.481404,I'd like to report a bug in notifications.,False,35
msg_0007108,conv_002300,user_00947,2025-07-13 05:31:24.481404,That solved my problem.,True,32
msg_0007109,conv_002300,system,2025-07-13 05:35:21.481404,I'd like to report a bug in profile.,False,27
msg_0007110,conv_002300,user_00947,2025-07-13 05:36:55.481404,Can you explain how to use notifications?,True,39
msg_0007111,conv_002301,user_00326,2025-07-27 23:46:10.481404,Thank you for your help!,True,36
msg_0007112,conv_002301,system,2025-07-27 23:55:42.481404,I have a question about my account.,False,37
msg_0007113,conv_002301,user_00326,2025-07-27 23:57:40.481404,That solved my problem.,True,33
msg_0007114,conv_002301,system,2025-07-28 00:03:13.481404,Could you add support for upgrade plan?,False,29
msg_0007115,conv_002301,user_00326,2025-07-28 00:06:07.481404,Could you add support for invite friends?,True,45
msg_0007116,conv_002301,system,2025-07-28 00:08:28.481404,Thank you for your help!,False,32
msg_0007117,conv_002301,user_00326,2025-07-28 00:30:27.481404,"Hello, I need help with search.",True,33
msg_0007118,conv_002302,user_00650,2025-09-08 09:47:18.481404,How do I cancel my account?,True,36
msg_0007119,conv_002302,system,2025-09-08 09:48:05.481404,Could you add support for invite friends?,False,39
msg_0007120,conv_002302,user_00650,2025-09-08 09:49:11.481404,Can you help me with payment?,True,23
msg_0007121,conv_002303,user_00894,2025-07-30 21:18:15.481404,My subscription is not working.,True,21
msg_0007122,conv_002304,user_00834,2025-07-27 16:12:11.481404,I love the new update!,True,37
msg_0007123,conv_002304,system,2025-07-27 16:22:33.481404,Can you help me with payment?,False,36
msg_0007124,conv_002305,user_00897,2025-07-18 02:49:42.481404,I have a suggestion for improvement.,True,25
msg_0007125,conv_002305,system,2025-07-18 02:55:45.481404,Could you add support for invite friends?,False,23
msg_0007126,conv_002305,user_00897,2025-07-18 02:59:02.481404,The performance has been slow recently.,True,25
msg_0007127,conv_002306,user_00572,2025-09-06 20:26:04.481404,I have a suggestion for improvement.,True,29
msg_0007128,conv_002306,system,2025-09-06 20:41:30.481404,I love the new update!,False,34
msg_0007129,conv_002306,user_00572,2025-09-06 20:42:19.481404,How much does enterprise cost?,True,31
msg_0007130,conv_002307,user_00705,2025-08-04 01:13:50.481404,Can you help me with payment?,True,36
msg_0007131,conv_002307,system,2025-08-04 01:23:33.481404,I'd like to report a bug in profile.,False,26
msg_0007132,conv_002308,user_00358,2025-08-25 12:34:56.481404,Is there a way to change settings in the app?,True,38
msg_0007133,conv_002308,system,2025-08-25 12:35:03.481404,Is there documentation for settings?,False,27
msg_0007134,conv_002309,user_00861,2025-08-01 00:31:01.481404,That solved my problem.,True,27
msg_0007135,conv_002309,system,2025-08-01 00:35:59.481404,Could you add support for change settings?,False,24
msg_0007136,conv_002309,user_00861,2025-08-01 00:37:20.481404,That solved my problem.,True,41
msg_0007137,conv_002309,system,2025-08-01 00:38:15.481404,I have a suggestion for improvement.,False,36
msg_0007138,conv_002309,user_00861,2025-08-01 00:40:09.481404,I forgot my password.,True,28
msg_0007139,conv_002310,user_00646,2025-08-16 14:11:43.481404,Can you help me with sync?,True,30
msg_0007140,conv_002310,system,2025-08-16 14:21:35.481404,How much does enterprise cost?,False,36
msg_0007141,conv_002310,user_00646,2025-08-16 14:27:32.481404,"Hello, I need help with dashboard.",True,24
msg_0007142,conv_002310,system,2025-08-16 14:27:36.481404,Is there a way to upgrade plan in the app?,False,30
msg_0007143,conv_002310,user_00646,2025-08-16 14:28:35.481404,I have a suggestion for improvement.,True,36
msg_0007144,conv_002310,system,2025-08-16 14:30:42.481404,Is there documentation for settings?,False,21
msg_0007145,conv_002311,user_00225,2025-07-20 09:58:48.481404,Can you help me with download?,True,32
msg_0007146,conv_002311,system,2025-07-20 10:00:09.481404,Is there documentation for search?,False,36
msg_0007147,conv_002311,user_00225,2025-07-20 10:00:43.481404,How do I cancel my account?,True,23
msg_0007148,conv_002312,user_00679,2025-08-19 18:11:19.481404,I love the new update!,True,36
msg_0007149,conv_002312,system,2025-08-19 18:13:20.481404,Is there documentation for reports?,False,35
msg_0007150,conv_002312,user_00679,2025-08-19 18:13:27.481404,I love the new update!,True,24
msg_0007151,conv_002313,user_00677,2025-07-20 12:39:56.481404,I love the new update!,True,21
msg_0007152,conv_002313,system,2025-07-20 12:41:47.481404,"Hello, I need help with messaging.",False,35
msg_0007153,conv_002313,user_00677,2025-07-20 12:46:37.481404,When will reports be available?,True,25
msg_0007154,conv_002314,user_00793,2025-10-03 03:44:12.481404,Is there documentation for reports?,True,31
msg_0007155,conv_002315,user_00241,2025-07-12 07:38:40.481404,Is there a way to export data in the app?,True,37
msg_0007156,conv_002315,system,2025-07-12 07:39:01.481404,The app is working great!,False,24
msg_0007157,conv_002315,user_00241,2025-07-12 07:46:14.481404,I have a question about my account.,True,38
msg_0007158,conv_002316,user_00872,2025-09-23 12:16:09.481404,Is there a way to upgrade plan in the app?,True,21
msg_0007159,conv_002316,system,2025-09-23 12:19:07.481404,Could you add support for invite friends?,False,38
msg_0007160,conv_002316,user_00872,2025-09-23 12:22:58.481404,The performance has been slow recently.,True,31
msg_0007161,conv_002317,user_00268,2025-09-13 01:04:20.481404,Is there documentation for dashboard?,True,35
msg_0007162,conv_002317,system,2025-09-13 01:06:55.481404,I love the new update!,False,24
msg_0007163,conv_002317,user_00268,2025-09-13 01:07:33.481404,Is there a way to upgrade plan in the app?,True,34
msg_0007164,conv_002318,user_00436,2025-08-17 05:06:36.481404,Can you explain how to use dashboard?,True,39
msg_0007165,conv_002318,system,2025-08-17 05:10:34.481404,How much does basic cost?,False,33
msg_0007166,conv_002318,user_00436,2025-08-17 05:10:58.481404,Can you explain how to use billing?,True,41
msg_0007167,conv_002319,user_00225,2025-08-11 11:59:47.481404,The app is working great!,True,35
msg_0007168,conv_002319,system,2025-08-11 12:00:50.481404,The performance has been slow recently.,False,28
msg_0007169,conv_002319,user_00225,2025-08-11 12:05:26.481404,Could you add support for invite friends?,True,35
msg_0007170,conv_002320,user_00587,2025-10-02 12:28:58.481404,How do I cancel my account?,True,23
msg_0007171,conv_002321,user_00113,2025-09-07 01:15:17.481404,Could you add support for invite friends?,True,33
msg_0007172,conv_002321,system,2025-09-07 01:15:51.481404,I'm having trouble with profile.,False,33
msg_0007173,conv_002321,user_00113,2025-09-07 01:19:12.481404,Can you explain how to use reports?,True,37
msg_0007174,conv_002321,system,2025-09-07 01:27:13.481404,I love the new update!,False,27
msg_0007175,conv_002321,user_00113,2025-09-07 01:27:21.481404,My subscription is not working.,True,32
msg_0007176,conv_002322,user_00974,2025-09-17 15:01:50.481404,That solved my problem.,True,36
msg_0007177,conv_002323,user_00342,2025-10-06 01:46:18.481404,When will dashboard be available?,True,25
msg_0007178,conv_002323,system,2025-10-06 01:47:39.481404,How much does enterprise cost?,False,25
msg_0007179,conv_002323,user_00342,2025-10-06 01:50:13.481404,Is there a way to upgrade plan in the app?,True,35
msg_0007180,conv_002324,user_00532,2025-07-29 22:33:26.481404,I'm having trouble with search.,True,31
msg_0007181,conv_002325,user_00859,2025-08-30 12:28:32.481404,Thank you for your help!,True,21
msg_0007182,conv_002325,system,2025-08-30 12:28:40.481404,I love the new update!,False,36
msg_0007183,conv_002326,user_00166,2025-10-05 22:11:04.481404,Can you help me with sync?,True,27
msg_0007184,conv_002326,system,2025-10-05 22:14:05.481404,I forgot my password.,False,39
msg_0007185,conv_002327,user_00751,2025-08-02 15:38:43.481404,I'd like to report a bug in billing.,True,27
msg_0007186,conv_002327,system,2025-08-02 15:39:33.481404,The performance has been slow recently.,False,31
msg_0007187,conv_002328,user_00540,2025-07-19 11:20:39.481404,The performance has been slow recently.,True,21
msg_0007188,conv_002328,system,2025-07-19 11:22:35.481404,The performance has been slow recently.,False,21
msg_0007189,conv_002328,user_00540,2025-07-19 11:31:05.481404,That solved my problem.,True,23
msg_0007190,conv_002328,system,2025-07-19 11:41:15.481404,Can you help me with download?,False,35
msg_0007191,conv_002329,user_00290,2025-08-07 18:35:43.481404,Is there a way to export data in the app?,True,34
msg_0007192,conv_002329,system,2025-08-07 18:36:49.481404,Can you help me with payment?,False,22
msg_0007193,conv_002330,user_00254,2025-07-12 18:49:21.481404,My subscription is not working.,True,40
msg_0007194,conv_002330,system,2025-07-12 18:49:23.481404,I'd like to report a bug in profile.,False,36
msg_0007195,conv_002331,user_00387,2025-09-11 03:03:40.481404,Is there documentation for reports?,True,22
msg_0007196,conv_002332,user_00883,2025-07-17 17:58:59.481404,Thank you for your help!,True,36
msg_0007197,conv_002332,system,2025-07-17 17:59:34.481404,I love the new update!,False,23
msg_0007198,conv_002333,user_00781,2025-09-18 15:24:47.481404,"Hello, I need help with dashboard.",True,24
msg_0007199,conv_002333,system,2025-09-18 15:24:56.481404,Is there documentation for notifications?,False,35
msg_0007200,conv_002333,user_00781,2025-09-18 15:28:15.481404,I love the new update!,True,36
msg_0007201,conv_002334,user_00555,2025-09-06 05:35:09.481404,I have a question about my account.,True,41
msg_0007202,conv_002334,system,2025-09-06 05:35:17.481404,I have a question about my account.,False,45
msg_0007203,conv_002334,user_00555,2025-09-06 05:36:32.481404,Is there documentation for billing?,True,30
msg_0007204,conv_002335,user_00401,2025-07-28 08:49:47.481404,Is there a way to export data in the app?,True,39
msg_0007205,conv_002335,system,2025-07-28 08:50:52.481404,Is there a way to invite friends in the app?,False,32
msg_0007206,conv_002335,user_00401,2025-07-28 08:51:20.481404,Is there documentation for settings?,True,36
msg_0007207,conv_002335,system,2025-07-28 08:53:01.481404,Thank you for your help!,False,29
msg_0007208,conv_002335,user_00401,2025-07-28 09:03:01.481404,That solved my problem.,True,42
msg_0007209,conv_002336,user_00024,2025-08-07 20:13:27.481404,I have a suggestion for improvement.,True,39
msg_0007210,conv_002337,user_00993,2025-09-11 04:56:26.481404,I forgot my password.,True,31
msg_0007211,conv_002337,system,2025-09-11 04:59:32.481404,I'm having trouble with reports.,False,33
msg_0007212,conv_002337,user_00993,2025-09-11 05:05:49.481404,I'd like to report a bug in settings.,True,37
msg_0007213,conv_002337,system,2025-09-11 05:07:47.481404,Can you explain how to use notifications?,False,30
msg_0007214,conv_002338,user_00228,2025-08-17 22:58:14.481404,My subscription is not working.,True,35
msg_0007215,conv_002338,system,2025-08-17 23:01:10.481404,I love the new update!,False,36
msg_0007216,conv_002338,user_00228,2025-08-17 23:02:55.481404,How much does premium cost?,True,35
msg_0007217,conv_002339,user_00547,2025-08-27 16:36:57.481404,I'm having trouble with billing.,True,32
msg_0007218,conv_002340,user_00746,2025-08-16 17:31:04.481404,My subscription is not working.,True,21
msg_0007219,conv_002340,system,2025-08-16 17:33:14.481404,Can you help me with upload?,False,31
msg_0007220,conv_002340,user_00746,2025-08-16 17:33:15.481404,My subscription is not working.,True,38
msg_0007221,conv_002340,system,2025-08-16 17:33:58.481404,I'd like to report a bug in settings.,False,25
msg_0007222,conv_002340,user_00746,2025-08-16 17:34:17.481404,Could you add support for change settings?,True,35
msg_0007223,conv_002341,user_00230,2025-09-03 14:40:05.481404,Thank you for your help!,True,21
msg_0007224,conv_002341,system,2025-09-03 14:40:40.481404,I'd like to report a bug in search.,False,27
msg_0007225,conv_002341,user_00230,2025-09-03 14:42:59.481404,I'd like to report a bug in profile.,True,27
msg_0007226,conv_002341,system,2025-09-03 14:43:03.481404,I have a suggestion for improvement.,False,29
msg_0007227,conv_002342,user_00489,2025-09-02 04:21:45.481404,I'm having trouble with messaging.,True,35
msg_0007228,conv_002342,system,2025-09-02 04:22:40.481404,I forgot my password.,False,36
msg_0007229,conv_002342,user_00489,2025-09-02 04:27:27.481404,"Hello, I need help with billing.",True,25
msg_0007230,conv_002343,user_00830,2025-09-08 15:55:04.481404,The app is working great!,True,33
msg_0007231,conv_002343,system,2025-09-08 15:55:33.481404,I have a suggestion for improvement.,False,31
msg_0007232,conv_002343,user_00830,2025-09-08 15:59:08.481404,When will notifications be available?,True,43
msg_0007233,conv_002344,user_00886,2025-08-26 01:29:27.481404,I'm having trouble with search.,True,34
msg_0007234,conv_002344,system,2025-08-26 01:29:54.481404,I'm having trouble with settings.,False,35
msg_0007235,conv_002344,user_00886,2025-08-26 01:37:07.481404,When will reports be available?,True,32
msg_0007236,conv_002344,system,2025-08-26 01:38:13.481404,How do I cancel my account?,False,30
msg_0007237,conv_002345,user_00859,2025-08-24 11:31:54.481404,"Hello, I need help with dashboard.",True,39
msg_0007238,conv_002345,system,2025-08-24 11:33:46.481404,I'd like to report a bug in reports.,False,31
msg_0007239,conv_002346,user_00061,2025-09-22 00:19:05.481404,Is there a way to upgrade plan in the app?,True,36
msg_0007240,conv_002346,system,2025-09-22 00:21:46.481404,Is there documentation for messaging?,False,27
msg_0007241,conv_002347,user_00346,2025-09-28 12:14:54.481404,I have a question about my account.,True,23
msg_0007242,conv_002347,system,2025-09-28 12:17:25.481404,Is there documentation for settings?,False,30
msg_0007243,conv_002347,user_00346,2025-09-28 12:20:06.481404,I have a question about my account.,True,41
msg_0007244,conv_002348,user_00614,2025-08-17 23:26:59.481404,Can you explain how to use reports?,True,35
msg_0007245,conv_002348,system,2025-08-17 23:27:13.481404,I'd like to report a bug in dashboard.,False,41
msg_0007246,conv_002348,user_00614,2025-08-17 23:27:25.481404,I have a suggestion for improvement.,True,36
msg_0007247,conv_002348,system,2025-08-17 23:27:56.481404,Can you explain how to use search?,False,39
msg_0007248,conv_002348,user_00614,2025-08-17 23:28:17.481404,Is there documentation for dashboard?,True,27
msg_0007249,conv_002349,user_00576,2025-09-24 15:55:25.481404,I'm having trouble with dashboard.,True,36
msg_0007250,conv_002349,system,2025-09-24 16:00:10.481404,How do I cancel my account?,False,22
msg_0007251,conv_002350,user_00668,2025-08-01 09:28:04.481404,I have a question about my account.,True,24
msg_0007252,conv_002350,system,2025-08-01 09:28:17.481404,The app is working great!,False,25
msg_0007253,conv_002351,user_00569,2025-09-30 20:55:39.481404,I'm having trouble with billing.,True,27
msg_0007254,conv_002351,system,2025-09-30 20:56:57.481404,How much does premium cost?,False,39
msg_0007255,conv_002351,user_00569,2025-09-30 21:00:17.481404,I have a suggestion for improvement.,True,27
msg_0007256,conv_002351,system,2025-09-30 21:00:48.481404,Can you help me with payment?,False,35
msg_0007257,conv_002352,user_00385,2025-07-21 20:41:48.481404,"Hello, I need help with messaging.",True,21
msg_0007258,conv_002352,system,2025-07-21 20:42:10.481404,Thank you for your help!,False,32
msg_0007259,conv_002352,user_00385,2025-07-21 20:45:03.481404,Is there a way to invite friends in the app?,True,35
msg_0007260,conv_002352,system,2025-07-21 20:46:43.481404,How do I cancel my account?,False,21
msg_0007261,conv_002353,user_00171,2025-07-28 16:04:02.481404,The performance has been slow recently.,True,24
msg_0007262,conv_002354,user_00508,2025-07-26 01:57:49.481404,When will messaging be available?,True,22
msg_0007263,conv_002354,system,2025-07-26 01:58:17.481404,I forgot my password.,False,31
msg_0007264,conv_002354,user_00508,2025-07-26 02:12:19.481404,I love the new update!,True,24
msg_0007265,conv_002354,system,2025-07-26 02:14:22.481404,Is there a way to invite friends in the app?,False,38
msg_0007266,conv_002354,user_00508,2025-07-26 02:14:42.481404,Is there a way to create report in the app?,True,32
msg_0007267,conv_002355,user_00429,2025-08-17 06:48:06.481404,"Hello, I need help with messaging.",True,27
msg_0007268,conv_002355,system,2025-08-17 06:48:13.481404,Can you explain how to use search?,False,39
msg_0007269,conv_002355,user_00429,2025-08-17 06:48:18.481404,Thank you for your help!,True,24
msg_0007270,conv_002356,user_00302,2025-09-17 09:43:10.481404,Thank you for your help!,True,27
msg_0007271,conv_002356,system,2025-09-17 09:43:56.481404,I love the new update!,False,31
msg_0007272,conv_002356,user_00302,2025-09-17 09:46:55.481404,How do I cancel my account?,True,44
msg_0007273,conv_002356,system,2025-09-17 09:47:23.481404,I have a suggestion for improvement.,False,38
msg_0007274,conv_002356,user_00302,2025-09-17 09:51:53.481404,My subscription is not working.,True,31
msg_0007275,conv_002357,user_00381,2025-09-02 05:55:26.481404,Can you help me with payment?,True,33
msg_0007276,conv_002357,system,2025-09-02 05:55:37.481404,When will notifications be available?,False,24
msg_0007277,conv_002357,user_00381,2025-09-02 05:59:49.481404,My subscription is not working.,True,36
msg_0007278,conv_002357,system,2025-09-02 06:08:30.481404,That solved my problem.,False,41
msg_0007279,conv_002358,user_00210,2025-09-25 10:52:03.481404,I have a suggestion for improvement.,True,37
msg_0007280,conv_002359,user_00258,2025-08-24 08:16:30.481404,I'd like to report a bug in search.,True,36
msg_0007281,conv_002359,system,2025-08-24 08:29:51.481404,I'd like to report a bug in messaging.,False,25
msg_0007282,conv_002360,user_00738,2025-09-30 06:21:52.481404,My subscription is not working.,True,42
msg_0007283,conv_002360,system,2025-09-30 06:22:53.481404,How much does enterprise cost?,False,35
msg_0007284,conv_002360,user_00738,2025-09-30 06:27:46.481404,I have a suggestion for improvement.,True,23
msg_0007285,conv_002361,user_00486,2025-07-10 11:02:39.481404,I'd like to report a bug in dashboard.,True,35
msg_0007286,conv_002361,system,2025-07-10 11:03:37.481404,I have a question about my account.,False,26
msg_0007287,conv_002361,user_00486,2025-07-10 11:06:08.481404,"Hello, I need help with reports.",True,29
msg_0007288,conv_002361,system,2025-07-10 11:07:28.481404,I have a suggestion for improvement.,False,27
msg_0007289,conv_002361,user_00486,2025-07-10 11:09:17.481404,Could you add support for upgrade plan?,True,39
msg_0007290,conv_002361,system,2025-07-10 11:24:40.481404,Can you help me with sync?,False,36
msg_0007291,conv_002361,user_00486,2025-07-10 11:29:07.481404,How much does enterprise cost?,True,24
msg_0007292,conv_002362,user_00069,2025-07-10 01:14:02.481404,My subscription is not working.,True,35
msg_0007293,conv_002363,user_00097,2025-08-30 17:08:29.481404,I'd like to report a bug in notifications.,True,27
msg_0007294,conv_002363,system,2025-08-30 17:08:51.481404,I forgot my password.,False,31
msg_0007295,conv_002363,user_00097,2025-08-30 17:09:42.481404,My subscription is not working.,True,27
msg_0007296,conv_002364,user_00480,2025-09-05 05:17:22.481404,I'm having trouble with notifications.,True,33
msg_0007297,conv_002364,system,2025-09-05 05:18:03.481404,Can you help me with sync?,False,37
msg_0007298,conv_002365,user_00905,2025-07-31 10:53:05.481404,I have a suggestion for improvement.,True,31
msg_0007299,conv_002365,system,2025-07-31 10:54:43.481404,How much does basic cost?,False,31
msg_0007300,conv_002365,user_00905,2025-07-31 10:57:11.481404,My subscription is not working.,True,33
msg_0007301,conv_002365,system,2025-07-31 10:58:09.481404,Can you help me with login?,False,23
msg_0007302,conv_002365,user_00905,2025-07-31 10:59:24.481404,I'd like to report a bug in settings.,True,27
msg_0007303,conv_002366,user_00282,2025-08-06 02:25:18.481404,When will profile be available?,True,34
msg_0007304,conv_002366,system,2025-08-06 02:26:22.481404,I have a suggestion for improvement.,False,35
msg_0007305,conv_002366,user_00282,2025-08-06 02:26:33.481404,Thank you for your help!,True,22
msg_0007306,conv_002367,user_00640,2025-09-21 23:25:26.481404,That solved my problem.,True,34
msg_0007307,conv_002367,system,2025-09-21 23:25:42.481404,My subscription is not working.,False,36
msg_0007308,conv_002367,user_00640,2025-09-21 23:26:22.481404,I love the new update!,True,32
msg_0007309,conv_002367,system,2025-09-21 23:26:22.481404,The app is working great!,False,41
msg_0007310,conv_002367,user_00640,2025-09-21 23:33:30.481404,Could you add support for upgrade plan?,True,27
msg_0007311,conv_002368,user_00676,2025-07-29 04:16:05.481404,I forgot my password.,True,27
msg_0007312,conv_002368,system,2025-07-29 04:16:31.481404,The performance has been slow recently.,False,31
msg_0007313,conv_002369,user_00222,2025-08-05 16:34:22.481404,Is there a way to create report in the app?,True,23
msg_0007314,conv_002370,user_00817,2025-08-29 05:11:48.481404,I have a question about my account.,True,27
msg_0007315,conv_002370,system,2025-08-29 05:12:10.481404,I love the new update!,False,37
msg_0007316,conv_002370,user_00817,2025-08-29 05:19:23.481404,How do I cancel my account?,True,23
msg_0007317,conv_002371,user_00607,2025-09-06 05:22:01.481404,Thank you for your help!,True,36
msg_0007318,conv_002371,system,2025-09-06 05:23:27.481404,I'm having trouble with dashboard.,False,36
msg_0007319,conv_002371,user_00607,2025-09-06 05:28:22.481404,The app is working great!,True,25
msg_0007320,conv_002371,system,2025-09-06 05:31:45.481404,Can you help me with sync?,False,37
msg_0007321,conv_002371,user_00607,2025-09-06 05:32:38.481404,How do I cancel my account?,True,25
msg_0007322,conv_002372,user_00485,2025-07-29 19:54:45.481404,Is there documentation for reports?,True,22
msg_0007323,conv_002372,system,2025-07-29 19:57:32.481404,Is there documentation for reports?,False,39
msg_0007324,conv_002372,user_00485,2025-07-29 19:58:18.481404,My subscription is not working.,True,34
msg_0007325,conv_002372,system,2025-07-29 19:58:32.481404,Can you help me with payment?,False,32
msg_0007326,conv_002372,user_00485,2025-07-29 19:58:56.481404,I love the new update!,True,26
msg_0007327,conv_002373,user_00094,2025-09-25 12:05:13.481404,When will notifications be available?,True,41
msg_0007328,conv_002373,system,2025-09-25 12:09:25.481404,I forgot my password.,False,35
msg_0007329,conv_002373,user_00094,2025-09-25 12:16:12.481404,Thank you for your help!,True,31
msg_0007330,conv_002374,user_00001,2025-08-09 21:35:37.481404,I love the new update!,True,39
msg_0007331,conv_002374,system,2025-08-09 21:35:54.481404,How do I cancel my account?,False,28
msg_0007332,conv_002374,user_00001,2025-08-09 21:36:43.481404,"Hello, I need help with dashboard.",True,31
msg_0007333,conv_002374,system,2025-08-09 21:36:54.481404,The app is working great!,False,38
msg_0007334,conv_002374,user_00001,2025-08-09 21:37:55.481404,When will dashboard be available?,True,36
msg_0007335,conv_002375,user_00451,2025-08-19 19:22:48.481404,How much does premium cost?,True,35
msg_0007336,conv_002375,system,2025-08-19 19:22:48.481404,I have a suggestion for improvement.,False,37
msg_0007337,conv_002376,user_00121,2025-08-01 21:12:33.481404,I'd like to report a bug in billing.,True,39
msg_0007338,conv_002377,user_00724,2025-08-24 13:46:23.481404,My subscription is not working.,True,36
msg_0007339,conv_002377,system,2025-08-24 13:48:19.481404,Can you explain how to use settings?,False,39
msg_0007340,conv_002378,user_00081,2025-10-03 06:19:10.481404,The performance has been slow recently.,True,23
msg_0007341,conv_002378,system,2025-10-03 06:19:51.481404,The performance has been slow recently.,False,31
msg_0007342,conv_002378,user_00081,2025-10-03 06:23:15.481404,Can you explain how to use profile?,True,37
msg_0007343,conv_002378,system,2025-10-03 06:27:51.481404,How do I cancel my account?,False,36
msg_0007344,conv_002378,user_00081,2025-10-03 06:29:26.481404,I forgot my password.,True,41
msg_0007345,conv_002379,user_00729,2025-07-23 09:04:13.481404,The performance has been slow recently.,True,41
msg_0007346,conv_002380,user_00808,2025-08-02 19:56:12.481404,I have a question about my account.,True,36
msg_0007347,conv_002380,system,2025-08-02 19:56:51.481404,I'd like to report a bug in search.,False,32
msg_0007348,conv_002380,user_00808,2025-08-02 20:00:41.481404,When will messaging be available?,True,36
msg_0007349,conv_002380,system,2025-08-02 20:05:07.481404,How do I cancel my account?,False,35
msg_0007350,conv_002380,user_00808,2025-08-02 20:10:18.481404,Can you help me with payment?,True,39
msg_0007351,conv_002380,system,2025-08-02 20:10:28.481404,The performance has been slow recently.,False,36
msg_0007352,conv_002381,user_00183,2025-07-11 23:05:59.481404,Can you explain how to use dashboard?,True,27
msg_0007353,conv_002381,system,2025-07-11 23:17:48.481404,I'd like to report a bug in dashboard.,False,27
msg_0007354,conv_002382,user_00435,2025-07-30 06:17:58.481404,Is there a way to invite friends in the app?,True,36
msg_0007355,conv_002382,system,2025-07-30 06:19:45.481404,The app is working great!,False,27
msg_0007356,conv_002383,user_00766,2025-07-10 13:02:11.481404,I'm having trouble with settings.,True,28
msg_0007357,conv_002383,system,2025-07-10 13:02:43.481404,Can you help me with login?,False,26
msg_0007358,conv_002383,user_00766,2025-07-10 13:06:51.481404,Is there a way to create report in the app?,True,39
msg_0007359,conv_002384,user_00006,2025-09-04 10:02:50.481404,I'm having trouble with reports.,True,31
